code,name,first_trade_date,first_vol,publish_price,current_vol,treasury_shares,publish_vol,foreign_owner,foreign_owner_ratio,foreign_vol_remain,current_price,market_capital,category,exchanges
ACB,Ngân hàng TMCP Á Châu,21/11/2006,110004656.0,130.2,2701948075.0,0.0,2701948075.0,281308951.0,10.411338160153209,2.0,33.5,90380.2,nganhang,HOSE
BIC,Tổng Công ty cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,06/09/2011,66000000.0,11.5,117276895.0,0.0,117276895.0,57465678.0,48.99999953102442,2711424.0,31.7,3717.7,nganhang,HOSE
BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,24/01/2014,2811202644.0,18.7,4160245514.0,0.0,4160245514.0,1025614600.0,24.65274216506252,959977104.0,43.0,178890.6,nganhang,HOSE
BMI,Tổng Công ty cổ phần Bảo Minh,28/11/2006,43400000.0,74.1,91354037.0,0.0,91354037.0,40694445.0,44.5458639118488,5547430.0,46.5,4248.0,nganhang,HOSE
BVH,Tập đoàn Bảo Việt,26/06/2009,573026605.0,46.2,742322764.0,0.0,742322764.0,333431002.0,44.917254080059436,162908752.0,64.8,48102.5,nganhang,HOSE
CTG,Ngân hàng TMCP Công Thương Việt Nam,16/07/2009,121211780.0,50.0,3723404556.0,0.0,3723404556.0,1117021366.0,29.999999978514285,641249.0,33.0,122686.2,nganhang,HOSE
EIB,Ngân hàng TMCP Xuất nhập khẩu Việt Nam,27/10/2009,876226900.0,28.0,1235522904.0,0.0,1235522904.0,370656871.0,29.99999998381252,24056584.0,25.5,31505.8,nganhang,HOSE
HDB,Ngân hàng TMCP Phát triển TPHCM,05/01/2018,980999979.0,33.0,1240619957.0,15078688.0,1255698645.0,0.0,0.0,0.0,27.7,34782.9,nganhang,HOSE
LPB,Ngân hàng TMCP Bưu điện Liên Việt,05/10/2017,646000000.0,14.8,1074638914.0,0.0,1074638914.0,0.0,0.0,0.0,23.5,25254.0,nganhang,HOSE
MBB,Ngân hàng TMCP Quân Đội,01/11/2011,730000000.0,13.8,3778321777.0,0.0,3778321777.0,326236363.0,8.63442507691954,7.0,28.6,108060.0,nganhang,HOSE
MIG,Tổng Công ty cổ phần Bảo hiểm Quân Đội,05/05/2017,80000000.0,10.0,143000000.0,0.0,143000000.0,0.0,0.0,0.0,28.9,4125.6,nganhang,HOSE
PGI,Tổng Công ty cổ phần Bảo hiểm Petrolimex,29/07/2011,70974218.0,18.8,88491993.0,112890.0,88604883.0,34777366.0,39.249942917931506,33613327.0,31.0,2746.8,nganhang,HOSE
SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,20/04/2009,50000000.0,14.4,1925056465.0,496186.0,1925552651.0,284578338.0,14.779047347898253,169769163.0,29.1,56033.6,nganhang,HOSE
STB,Ngân hàng TMCP Sài Gòn Thương Tín,12/07/2006,189947299.0,78.0,1685215717.0,100000000.0,1785215717.0,565564714.0,31.68046912282478,347154788.0,28.1,50164.6,nganhang,HOSE
TCB,Ngân hàng TMCP Kỹ thương Việt Nam,04/06/2018,1165530720.0,128.0,3500139962.0,0.0,3500139962.0,0.0,0.0,0.0,52.3,183057.3,nganhang,HOSE
TPB,Ngân hàng TMCP Tiên Phong,19/04/2018,555000000.0,32.0,991639611.0,40016056.0,1031655667.0,0.0,0.0,0.0,43.4,44773.9,nganhang,HOSE
VCB,Ngân hàng TMCP Ngoại thương Việt Nam,30/06/2009,112285426.0,50.0,3708877448.0,0.0,3708877448.0,799506100.0,21.55655211608922,233452830.0,97.1,360132.0,nganhang,HOSE
VIB,Ngân hàng TMCP Quốc tế Việt Nam,09/01/2017,564442500.0,17.0,1109387852.0,0.0,1109387852.0,0.0,0.0,0.0,38.0,42156.7,nganhang,HOSE
VPB,Ngân hàng TMCP Việt Nam Thịnh Vượng,17/08/2017,1332689035.0,39.0,2456748366.0,0.0,2456748366.0,0.0,0.0,0.0,37.1,91022.5,nganhang,HOSE
AAA,CTCP Nhựa An Phát Xanh,15/07/2010,9900000.0,48.7,221759974.0,0.0,221759974.0,16607996.0,7.489176563485708,7621864.0,17.1,3792.1,nhua,HOSE
BMP,CTCP Nhựa Bình Minh,11/07/2006,10718000.0,67.0,81259014.0,0.0,81860938.0,22284455.0,27.222330386685773,4375.0,62.1,5083.6,nhua,HOSE
DAG,CTCP Tập đoàn Nhựa Đông Á,08/04/2010,10000000.0,18.0,59563421.0,0.0,59563421.0,16291076.0,27.350806462241312,14636865.0,8.9,531.3,nhua,HOSE
DTT,CTCP Kỹ nghệ Đô Thành,22/12/2006,2000000.0,45.0,8151820.0,0.0,8151820.0,3994391.0,48.999990186240616,3972061.0,14.4,117.4,nhua,HOSE
HII,CTCP An Tiến Industries,22/06/2017,13600000.0,11.9,32027500.0,0.0,32027500.0,0.0,0.0,0.0,20.5,655.0,nhua,HOSE
MCP,CTCP In và Bao bì Mỹ Châu,28/12/2006,3000000.0,40.0,15034621.0,18358.0,15052979.0,7384955.0,49.05975754035132,6848583.0,25.4,381.6,nhua,HOSE
RDP,CTCP Rạng Đông Holding,22/09/2009,11500000.0,15.0,47640586.0,0.0,47640586.0,8885582.0,18.651286111384106,8814149.0,12.5,595.5,nhua,HOSE
SVI,CTCP Bao bì Biên Hòa,22/12/2008,3900000.0,13.0,12783837.0,24300.0,12808137.0,6287894.0,49.092963324798916,4212397.0,75.0,960.6,nhua,HOSE
TPC,CTCP Nhựa Tân Đại Hưng,28/11/2007,10400000.0,70.0,18107316.0,3161640.0,21268956.0,11970992.0,56.283872137400635,11564410.0,10.3,219.1,nhua,HOSE
BFC,CTCP Phân bón Bình Điền,07/10/2015,47640000.0,26.0,47639993.0,0.0,47639993.0,23343600.0,49.000007199833135,16002558.0,36.1,1717.4,phanbon,HOSE
DCM,CTCP Phân bón Dầu khí Cà Mau,31/03/2015,529400000.0,14.5,529400000.0,0.0,529400000.0,259406000.0,49.0,229477873.0,36.8,19455.5,phanbon,HOSE
DGC,CTCP Tập đoàn Hóa chất Đức Giang,26/08/2014,33499366.0,30.0,171079683.0,0.0,171079683.0,24504348.0,14.323353638666724,23918504.0,159.0,27201.7,phanbon,HOSE
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,05/11/2007,380000000.0,100.0,386508640.0,2445680.0,388954320.0,191786000.0,49.30810384108859,98136326.0,52.3,20342.3,phanbon,HOSE
SFG,CTCP Phân Bón Miền Nam,01/12/2014,43543306.0,16.0,47897333.0,0.0,47897333.0,21336219.0,44.54573493684919,21285249.0,17.1,819.0,phanbon,HOSE
TSC,CTCP Vật tư Kỹ thuật nông nghiệp Cần Thơ,04/10/2007,8312915.0,40.0,147648084.0,0.0,147648084.0,72347561.0,48.99999989163422,66743560.0,14.5,2133.5,phanbon,HOSE
VAF,CTCP Phân lân Nung chảy Văn Điển,23/06/2015,28973457.0,20.0,37665348.0,0.0,37665348.0,14196993.0,37.69245142776857,14190343.0,14.2,534.8,phanbon,HOSE
DHC,CTCP Đông Hải Bến Tre,23/07/2009,8000000.0,17.4,63978180.0,0.0,63978180.0,11396855.0,17.813659281961446,3178764.0,95.8,6129.1,sxkd,HOSE
DQC,CTCP Bóng đèn Điện Quang,21/02/2008,15434000.0,290.0,29479016.0,2440200.0,31919216.0,16836113.0,52.74601042832631,7123715.0,28.3,903.3,sxkd,HOSE
EVE,CTCP Everpia,17/12/2010,15327996.0,55.0,41021173.0,479300.0,41500473.0,41979773.0,101.15492659565591,19802339.0,19.9,825.9,sxkd,HOSE
GDT,CTCP Chế biến Gỗ Đức Thành,17/11/2009,10372365.0,30.0,17117648.0,9660.0,17127308.0,6353072.0,37.09323146404561,3021670.0,63.0,1079.0,sxkd,HOSE
GMC,CTCP Garmex Sài Gòn,22/12/2006,2275000.0,45.0,29906760.0,49260.0,29956020.0,5728261.0,19.122236532089374,3988867.0,30.4,909.2,sxkd,HOSE
GTA,CTCP Chế biến gỗ Thuận An,23/07/2007,8407750.0,55.0,9260000.0,570000.0,9830000.0,5096000.0,51.84130213631739,4443537.0,21.2,208.4,sxkd,HOSE
HAP,CTCP Tập đoàn Hapaco,04/08/2000,6000251.0,16.0,55315681.0,155470.0,55471151.0,25244915.0,45.50998950787951,21445355.0,14.9,826.5,sxkd,HOSE
KMR,CTCP Mirae,30/06/2008,7236850.0,60.0,56881443.0,0.0,56881443.0,48881443.0,85.93565919204968,23874365.0,9.0,511.4,sxkd,HOSE
LIX,CTCP Bột Giặt Lix,10/12/2009,9000000.0,72.0,32400000.0,0.0,32400000.0,15876000.0,49.0,7922884.0,55.0,1782.0,sxkd,HOSE
NSC,CTCP Tập đoàn Giống cây trồng Việt Nam,21/12/2006,3000000.0,55.0,17586988.0,0.0,17586988.0,7494550.0,42.61417588958382,5142600.0,81.5,1433.3,sxkd,HOSE
PAC,CTCP Pin Ắc quy Miền Nam,12/12/2006,10263000.0,40.0,46479511.0,-3902.0,46475609.0,22771136.0,48.995885131919415,12252306.0,41.5,1928.7,sxkd,HOSE
RAL,CTCP Bóng đèn Phích nước Rạng Đông,06/12/2006,7915000.0,86.0,11500000.0,0.0,11500000.0,5635000.0,49.0,4862885.0,189.9,2183.8,sxkd,HOSE
SAM,CTCP SAM HOLDINGS,28/07/2000,18000000.0,16.0,349997190.0,0.0,349997190.0,88315314.0,25.23314944328553,65864578.0,23.0,8049.9,sxkd,HOSE
SAV,CTCP Hợp tác Kinh tế và Xuất nhập khẩu Savimex,09/05/2002,4500000.0,25.0,15228427.0,395770.0,15624197.0,5163322.0,33.0469591493246,0.0,32.9,514.0,sxkd,HOSE
SHI,CTCP Quốc tế Sơn Hà,30/12/2009,15000000.0,25.0,99103587.0,716060.0,99819647.0,26808254.0,26.856690847644455,21658101.0,18.2,1816.7,sxkd,HOSE
SSC,CTCP Giống cây trồng Miền Nam,01/03/2005,6000000.0,30.8,14590407.0,200980.0,14791387.0,7346259.0,49.6657886106286,7125108.0,42.0,621.2,sxkd,HOSE
TCM,CTCP Dệt may - Đầu tư - Thương mại Thành Công,15/10/2007,18982497.0,45.0,71159908.0,100450.0,71260358.0,24107975.0,33.83083621331232,4.0,78.3,5579.7,sxkd,HOSE
TIX,CTCP Sản xuất Kinh doanh Xuất nhập khẩu Dịch vụ và Đầu tư Tân Bình,25/11/2009,12000000.0,65.0,28492000.0,754000.0,29246000.0,11760000.0,40.2106270943035,9491900.0,37.9,1108.4,sxkd,HOSE
TLG,CTCP Tập đoàn Thiên Long,26/03/2010,15500000.0,38.0,77794454.0,0.0,77794454.0,18773209.0,24.13180893332062,10760104.0,44.0,3423.0,sxkd,HOSE
TTF,CTCP Tập đoàn Kỹ nghệ gỗ Trường Thành,18/02/2008,15000000.0,80.0,214607198.0,321.0,214607519.0,70857841.0,33.01740839751286,65198291.0,9.2,1974.4,sxkd,HOSE
TVT,Tổng Công ty Việt Thắng - CTCP,17/07/2017,21000000.0,35.0,21000000.0,0.0,21000000.0,0.0,0.0,0.0,32.2,676.2,sxkd,HOSE
VID,CTCP Đầu tư Phát triển Thương mại Viễn Đông,25/12/2006,8455700.0,79.0,35510789.0,0.0,35510789.0,12506155.0,35.217902367643816,12364977.0,11.3,401.3,sxkd,HOSE
VTB,CTCP Viettronics Tân Bình,27/12/2006,7000000.0,47.0,9803270.0,1089390.0,10892660.0,5871204.0,53.90055321656969,5351811.0,12.4,135.1,sxkd,HOSE
DTL,CTCP Đại Thiên Lộc,04/06/2010,38800000.0,28.0,54979924.0,3227840.0,58207764.0,30103445.0,51.71723311687424,30090166.0,37.7,2194.4,thep,HOSE
HMC,CTCP Kim khí Thành phố Hồ Chí Minh - Vnsteel,21/12/2006,15800000.0,40.0,21000000.0,0.0,21000000.0,10290000.0,49.0,10210760.0,30.8,645.8,thep,HOSE
HPG,CTCP Tập đoàn Hòa Phát,15/11/2007,132000000.0,110.0,4472704106.0,109300.0,4472813406.0,359146195.0,8.029536723312173,87017296.0,56.5,252714.0,thep,HOSE
HSG,CTCP Tập đoàn Hoa Sen,05/12/2008,57038500.0,40.0,489081896.0,0.0,489081896.0,96304516.0,19.690877292256182,42476913.0,45.7,22326.6,thep,HOSE
NKG,CTCP Thép Nam Kim,14/01/2011,23000000.0,25.0,181999867.0,0.0,181999867.0,24516836.0,13.470798855034328,22249458.0,50.7,9227.4,thep,HOSE
POM,CTCP Thép Pomina,20/04/2010,163000000.0,40.0,277410756.0,1132790.0,278543546.0,91850475.0,32.975265921257424,79665555.0,16.9,4707.4,thep,HOSE
SMC,CTCP Đầu tư Thương mại SMC,30/10/2006,6000000.0,32.0,60981255.0,6718.0,60987973.0,14463996.0,23.716144820881325,11903272.0,51.5,3140.9,thep,HOSE
TLH,CTCP Tập đoàn Thép Tiến Lên,16/03/2010,54000000.0,30.0,99190621.0,1460000.0,100650621.0,41476326.0,41.20821668849912,40322121.0,22.9,2304.9,thep,HOSE
VCA,CTCP Thép VICASA - VNSTEEL,21/02/2011,15187322.0,0.0,15187322.0,0.0,15187322.0,7379826.0,48.592016420011376,7379826.0,17.6,267.3,thep,HOSE
VIS,CTCP Thép Việt Ý,25/12/2006,10000000.0,45.0,73830393.0,0.0,73830393.0,24117928.0,32.66666615197348,22588523.0,18.9,1395.4,thep,HOSE
BBC,CTCP Bibica,19/12/2001,5600000.0,27.0,15321602.0,49590.0,15371192.0,7556183.0,49.158080908754506,11061.0,63.5,976.1,thucpham,HOSE
BHN,Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Hà Nội,28/10/2016,231800000.0,39.0,231800000.0,0.0,231800000.0,0.0,0.0,0.0,63.0,14603.4,thucpham,HOSE
CLC,CTCP Cát Lợi,16/11/2006,10079949.0,60.0,26207583.0,0.0,26207583.0,6420876.0,24.50006931200027,5837810.0,39.1,1023.4,thucpham,HOSE
DBC,CTCP Tập đoàn Dabaco Việt Nam,18/03/2008,7000000.0,24.2,115239430.0,0.0,115239430.0,36892079.0,32.013416761953785,18354417.0,65.7,7571.2,thucpham,HOSE
FMC,CTCP Thực phẩm Sao Ta,07/12/2006,6000000.0,66.0,69650000.0,0.0,69650000.0,14700000.0,21.105527638190953,12011202.0,53.7,3740.2,thucpham,HOSE
GTN,CTCP GTNFoods,03/10/2014,68000000.0,10.5,250000000.0,0.0,250000000.0,150000000.0,60.0,88117327.0,21.8,5437.5,thucpham,HOSE
KDC,CTCP Tập đoàn KIDO,12/12/2005,25000000.0,59.0,253668885.0,1492256.0,255161141.0,125760164.0,49.286565935210334,73923162.0,59.1,15080.0,thucpham,HOSE
LAF,CTCP Chế biến hàng Xuất khẩu Long An,15/12/2000,3819680.0,17.0,14728019.0,0.0,14728019.0,7216729.0,48.999997895168384,6790762.0,21.0,309.3,thucpham,HOSE
LSS,CTCP Mía Đường Lam Sơn,09/01/2008,30000000.0,45.0,70000000.0,0.0,70000000.0,34300000.0,49.0,32159826.0,17.2,1204.0,thucpham,HOSE
MSN,CTCP Tập đoàn Masan,05/11/2009,476399820.0,36.0,1168946447.0,0.0,1168946447.0,363899221.0,31.13052971193983,142069094.0,147.8,172770.3,thucpham,HOSE
NAF,CTCP Nafoods Group,07/10/2015,30000000.0,23.0,44439850.0,0.0,44439850.0,14700000.0,33.07841948161391,11445660.0,28.8,1277.6,thucpham,HOSE
SAB,Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Sài Gòn,06/12/2016,641281186.0,110.0,641281186.0,0.0,641281186.0,0.0,0.0,0.0,174.0,111582.9,thucpham,HOSE
SBT,CTCP Thành Thành Công - Biên Hòa,25/02/2008,44824172.0,30.0,586740552.0,0.0,586740552.0,95432906.0,16.26492419429704,72724250.0,25.0,14668.5,thucpham,HOSE
SCD,CTCP Nước giải khát Chương Dương,25/12/2006,8500000.0,60.0,8455280.0,22360.0,8477640.0,4165000.0,49.1292387975899,3108530.0,21.0,177.6,thucpham,HOSE
SMB,CTCP Bia Sài Gòn - Miền Trung,08/09/2010,29846648.0,0.0,29846648.0,0.0,29846648.0,13003157.0,43.56655728978343,13003157.0,43.5,1298.3,thucpham,HOSE
TAC,CTCP Dầu thực vật Tường An,26/12/2006,18980200.0,75.0,33879648.0,0.0,33879648.0,9300298.0,27.450987684405693,8699228.0,75.0,2541.0,thucpham,HOSE
VCF,CTCP Vinacafé Biên Hòa,28/01/2011,26579135.0,50.0,26579135.0,0.0,26579135.0,13023776.0,48.99999943564755,5211334.0,255.0,6777.7,thucpham,HOSE
VNM,CTCP Sữa Việt Nam,19/01/2006,159000000.0,53.0,2089955445.0,0.0,2089955445.0,1209549924.0,57.87443588300994,623323914.0,89.8,187678.0,thucpham,HOSE
BTT,CTCP Thương mại Dịch vụ Bến Thành,14/04/2010,8800000.0,32.0,13500000.0,0.0,13500000.0,5194000.0,38.474074074074075,5187485.0,49.0,661.5,thuongmai,HOSE
CCI,CTCP Đầu tư Phát triển Công nghiệp Thương mại Củ Chi,15/04/2010,9000000.0,30.0,17338345.0,202760.0,17541105.0,8694493.0,49.56639276716033,7951403.0,24.5,429.8,thuongmai,HOSE
CMV,CTCP Thương nghiệp Cà Mau,21/06/2010,8049986.0,30.0,18155868.0,0.0,18155868.0,5930916.0,32.66666181974885,5907274.0,15.5,281.4,thuongmai,HOSE
DGW,CTCP Thế Giới Số,03/08/2015,23583669.0,52.0,43151747.0,0.0,43151747.0,15000531.0,34.76227972879059,9916278.0,112.0,4833.0,thuongmai,HOSE
GIL,CTCP Sản xuất Kinh doanh và Xuất nhập khẩu Bình Thạnh,02/01/2002,4550000.0,38.0,36000000.0,0.0,36000000.0,6823048.0,18.952911111111113,5117112.0,72.8,2620.8,thuongmai,HOSE
HDC,CTCP Phát triển Nhà Bà Rịa - Vũng Tàu,08/10/2007,8128000.0,70.0,83144288.0,0.0,83144288.0,20145467.0,24.229526146161717,11765924.0,106.1,8821.6,thuongmai,HOSE
MWG,CTCP Đầu tư Thế giới Di động,14/07/2014,62723171.0,68.0,690208401.0,392561.0,690600962.0,71975597.0,10.422168656058142,4.0,130.0,89778.1,thuongmai,HOSE
PET,Tổng Công ty cổ phần Dịch vụ Tổng hợp Dầu khí,12/09/2007,25530000.0,60.0,86600124.0,0.0,86600124.0,42434060.0,48.9999991224031,21880924.0,31.8,2753.9,thuongmai,HOSE
PIT,CTCP Xuất nhập khẩu Petrolimex,24/01/2008,9770479.0,65.0,13221105.0,989120.0,14210225.0,7447679.0,52.41070426400708,7326846.0,7.4,105.2,thuongmai,HOSE
PNJ,CTCP Vàng bạc Đá quý Phú Nhuận,23/03/2009,30000000.0,38.0,225292167.0,709.0,225292876.0,48154542.0,21.374196492569077,4.0,106.0,23881.0,thuongmai,HOSE
SMA,CTCP Thiết bị Phụ tùng Sài Gòn,19/10/2010,8060000.0,16.2,20352836.0,0.0,20352836.0,7898800.0,38.8093335002552,7772900.0,11.1,224.9,thuongmai,HOSE
SMC,CTCP Đầu tư Thương mại SMC,30/10/2006,6000000.0,32.0,60981255.0,6718.0,60987973.0,14463996.0,23.716144820881325,11903272.0,51.5,3140.9,thuongmai,HOSE
SVC,CTCP Dịch vụ Tổng hợp Sài Gòn,01/06/2009,20361040.0,24.6,33280400.0,20066.0,33300466.0,12247830.0,36.77975557459166,2691026.0,87.0,2897.1,thuongmai,HOSE
TNA,CTCP Thương mại Xuất nhập khẩu Thiên Nam,20/07/2005,1300000.0,30.0,39730884.0,0.0,39730884.0,4951340.0,12.462194397688206,3977799.0,16.9,671.5,thuongmai,HOSE
AAM,CTCP Thủy sản MeKong,24/09/2009,8100000.0,38.0,8546411.0,1900000.0,10446411.0,6191561.0,59.26974345543172,6118089.0,13.4,140.0,thuysan,HOSE
ABT,CTCP Xuất nhập khẩu Thủy sản Bến Tre,25/12/2006,3300000.0,90.0,9009407.0,2548900.0,11558307.0,6912531.0,59.805739716032804,6358665.0,34.7,401.1,thuysan,HOSE
ACL,CTCP Xuất nhập khẩu Thủy sản Cửu Long An Giang,05/09/2007,9000000.0,81.0,50159019.0,0.0,50159019.0,9014991.0,17.972821597647272,8274952.0,16.9,847.7,thuysan,HOSE
ANV,CTCP Nam Việt,07/12/2007,66000000.0,117.0,126750125.0,394750.0,127144875.0,32340000.0,25.43555137397398,31632740.0,37.4,4755.2,thuysan,HOSE
CMX,CTCP Camimex Group,09/11/2010,11496797.0,15.0,30408751.0,0.0,30408751.0,6478404.0,21.304406747912797,6454167.0,19.0,577.8,thuysan,HOSE
DAT,CTCP Đầu tư du lịch và Phát triển Thủy sản,05/11/2015,38100000.0,13.0,46005413.0,0.0,46005413.0,18669000.0,40.58000740043351,18668970.0,27.0,1242.1,thuysan,HOSE
FMC,CTCP Thực phẩm Sao Ta,07/12/2006,6000000.0,66.0,69650000.0,0.0,69650000.0,14700000.0,21.105527638190953,12011202.0,53.7,3740.2,thuysan,HOSE
VHC,CTCP Vĩnh Hoàn,24/12/2007,30000000.0,62.0,183376956.0,0.0,183376956.0,92403943.0,50.39016080079332,63073140.0,66.3,12157.9,thuysan,HOSE
CLL,CTCP Cảng Cát Lái,08/07/2014,24000000.0,29.5,34000000.0,0.0,34000000.0,16660000.0,49.0,14118498.0,35.9,1220.6,vantai,HOSE
DVP,CTCP Đầu tư và Phát triển Cảng Đình Vũ,01/12/2009,20000000.0,41.0,40000000.0,0.0,40000000.0,19600000.0,49.0,13453130.0,62.8,2512.0,vantai,HOSE
GMD,CTCP Gemadept,22/04/2002,19726840.0,42.5,296924957.0,0.0,296924957.0,36604185.0,12.32775626873291,0.0,54.5,16182.4,vantai,HOSE
GSP,CTCP Vận tải Sản Phẩm Khí Quốc tế,09/03/2012,30000000.0,17.0,36000000.0,0.0,36000000.0,14700000.0,40.833333333333336,11293350.0,16.7,601.2,vantai,HOSE
HAH,CTCP Vận tải và Xếp dỡ Hải An,11/03/2015,23196232.0,40.0,48782751.0,0.0,48782751.0,11366153.0,23.299532656532634,7168353.0,72.5,3536.7,vantai,HOSE
HTV,CTCP Vận tải Hà Tiên,05/01/2006,4800000.0,17.0,13104000.0,0.0,13104000.0,6420960.0,49.0,4580807.0,16.1,210.3,vantai,HOSE
MHC,CTCP MHC,21/03/2005,6705640.0,19.0,41406724.0,120.0,41406844.0,13948559.0,33.68660263023185,13500277.0,14.0,577.6,vantai,HOSE
PDN,CTCP Cảng Đồng Nai,26/10/2011,8231998.0,29.0,24078552.0,0.0,24078552.0,6050513.0,25.128226149147174,5828318.0,96.3,2318.8,vantai,HOSE
PJT,CTCP Vận tải Xăng dầu đường Thủy Petrolimex,28/12/2006,3500000.0,45.0,15360478.0,0.0,15360478.0,5300446.0,34.50703812732911,3720528.0,12.7,195.1,vantai,HOSE
PVT,Tổng Công ty cổ phần Vận tải Dầu khí,10/12/2007,72000000.0,120.0,323651246.0,0.0,323651246.0,125370195.0,38.73620032348029,59704910.0,27.1,8754.8,vantai,HOSE
SFI,CTCP Đại lý Vận tải SAFI,29/12/2006,1138500.0,110.0,15085305.0,0.0,15085305.0,5308213.0,35.187972666114476,1751095.0,69.6,1049.9,vantai,HOSE
TCL,CTCP Đại lý Giao nhận Vận tải Xếp dỡ Tân Cảng,24/12/2009,17000000.0,35.0,30158436.0,0.0,30158436.0,10262507.0,34.02864458886396,7335551.0,44.1,1328.5,vantai,HOSE
TCO,CTCP Vận tải Đa phương thức Duyên Hải,27/02/2012,12870000.0,10.5,18711000.0,0.0,18711000.0,9168390.0,49.0,8675615.0,27.3,510.8,vantai,HOSE
